transaction_id,account_id,merchant_id,transaction_ts,amount,direction
t0003851,a000508,m056,2024-10-01 02:12:08,23.85,debit
t0003852,a001018,m064,2024-08-18 17:02:56,11.62,debit
t0003853,a000938,m013,2024-08-28 13:24:27,53.28,debit
t0003854,a000788,m048,2024-08-25 18:48:04,13.49,debit
t0003855,a000999,m021,2024-10-10 18:37:55,16.53,debit
t0003856,a001003,m029,2024-07-27 05:33:52,25.43,debit
t0003857,a000403,m074,2024-07-06 05:49:47,9.27,debit
t0003858,a000272,m012,2024-09-28 22:45:51,11.49,debit
t0003859,a001162,m034,2024-12-16 14:54:16,27.77,debit
t0003860,a000587,m048,2024-11-13 12:08:00,33.29,debit
t0003861,a000819,m014,2024-09-17 15:54:49,51.81,debit
t0003862,a000143,m100,2024-11-09 20:07:17,11.58,debit
t0003863,a001096,m030,2024-11-25 13:03:42,49.57,debit
t0003864,a000781,m046,2024-09-08 16:00:48,66.29,debit
t0003865,a001229,m040,2024-07-31 09:39:10,15.26,debit
t0003866,a000252,m050,2024-10-08 18:11:47,103.31,debit
t0003867,a000347,m047,2024-07-28 08:44:00,51.85,debit
t0003868,a000434,m073,2024-12-18 03:00:02,6277.96,debit
t0003869,a001211,m031,2024-08-13 04:10:32,5.23,debit
t0003870,a001219,m007,2024-07-18 10:40:23,15.84,debit
t0003871,a001416,m076,2024-07-12 03:05:55,51.14,debit
t0003872,a000817,m083,2024-11-26 08:10:21,36.99,debit
t0003873,a000115,m022,2024-10-25 22:42:35,28.14,debit
t0003874,a000300,m066,2024-07-18 13:35:24,27.5,credit
t0003875,a000050,m083,2024-09-19 20:43:53,68.22,debit
t0003876,a000516,m094,2024-08-24 02:03:11,51.3,debit
t0003877,a000464,m092,2024-08-31 00:14:47,30.23,debit
t0003878,a000629,m035,2024-11-25 14:44:56,31.68,debit
t0003879,a000282,m094,2024-08-03 14:19:36,32.77,debit
t0003880,a001224,m074,2024-10-02 03:32:13,11.52,debit
t0003881,a000350,m068,2024-12-02 17:03:53,19.02,debit
t0003882,a001034,m069,2024-10-09 01:58:39,130.62,debit
t0003883,a000807,m012,2024-10-31 13:28:47,49.38,debit
t0003884,a000431,m075,2024-12-28 21:36:03,75.31,debit
t0003885,a000724,m064,2024-12-18 13:38:47,19.85,debit
t0003886,a000984,m017,2024-09-14 08:09:09,38.31,debit
t0003887,a000813,m020,2024-07-30 09:07:54,6.24,credit
t0003888,a001037,m071,2024-12-10 08:00:01,87.57,debit
t0003889,a001273,m083,2024-11-06 03:48:48,122.53,debit
t0003890,a000542,m080,2024-08-04 20:28:47,55.9,debit
t0003891,a000781,m086,2024-09-24 20:19:24,39.89,debit
t0003892,a001239,m096,2024-07-10 12:55:55,48.32,debit
t0003893,a001349,m025,2024-07-30 17:28:29,27.92,debit
t0003894,a000773,m078,2024-12-06 16:16:57,1.99,credit
t0003895,a000890,m062,2024-10-11 05:25:06,109.1,debit
t0003896,a001317,m071,2024-10-05 09:06:55,30.13,debit
t0003897,a000545,m050,2024-08-06 16:34:57,88.44,credit
t0003898,a001423,m019,2024-10-21 01:03:49,19917.42,debit
t0003899,a000733,m066,2024-10-10 21:17:14,95.11,debit
t0003900,a001302,m009,2024-09-24 14:37:24,15.2,credit
t0003901,a001151,m018,2024-07-18 01:57:28,24.37,debit
t0003902,a000240,m056,2024-08-25 04:17:00,43.01,credit
t0003903,a001016,m009,2024-12-23 23:00:04,26.94,debit
t0003904,a001183,m012,2024-07-25 14:31:57,8.43,debit
t0003905,a000425,m003,2024-11-17 20:21:29,86.37,debit
t0003906,a001095,m001,2024-07-09 02:08:50,57.05,debit
t0003907,a001066,m073,2024-11-30 00:05:01,4.76,debit
t0003908,a001216,m023,2024-09-08 17:15:54,23.83,credit
t0003909,a001214,m068,2024-10-23 01:16:45,38.18,debit
t0003910,a000271,m049,2024-11-04 08:51:35,12.81,debit
t0003911,a000761,m092,2024-08-28 09:27:11,10.81,debit
t0003912,a000263,m040,2024-12-29 17:29:53,51.73,credit
t0003913,a001219,m087,2024-11-16 14:32:12,18.82,debit
t0003914,a000630,m055,2024-12-10 10:28:25,33.32,debit
t0003915,a000642,m043,2024-11-29 19:51:45,8.71,debit
t0003916,a000186,m012,2024-08-11 07:48:47,29.68,debit
t0003917,a000115,m073,2024-08-23 06:47:28,75.18,credit
t0003918,a000003,m046,2024-12-21 05:05:42,76.96,debit
t0003919,a001068,m056,2024-12-26 22:29:40,18.27,debit
t0003920,a000637,m088,2024-10-04 16:29:26,40.99,debit
t0003921,a001118,m020,2024-12-05 07:21:05,5.31,debit
t0003922,a001138,m091,2024-07-21 09:47:54,30.95,debit
t0003923,a000698,m016,2024-10-10 11:01:26,25.19,credit
t0003924,a001005,m025,2024-11-10 11:57:37,76.01,debit
t0003925,a000396,m019,2024-09-06 02:53:24,44.34,credit
t0003926,a000039,m095,2024-10-14 16:05:56,70.43,debit
t0003927,a000664,m062,2024-12-08 15:43:38,21.46,debit
t0003928,a001246,m005,2024-08-13 20:42:14,6.51,debit
t0003929,a000846,m100,2024-07-22 22:23:04,6.43,debit
t0003930,a000386,m079,2024-11-29 22:10:28,11.78,debit
t0003931,a001028,m044,2024-11-10 21:06:16,11.45,credit
t0003932,a000774,m082,2024-09-30 08:00:48,18.92,credit
t0003933,a000098,m037,2024-12-27 10:10:39,49.33,debit
t0003934,a000326,m064,2024-11-15 21:08:39,96.85,debit
t0003935,a000013,m016,2024-12-17 02:46:51,32.81,debit
t0003936,a000019,m042,2024-12-08 01:57:38,12394.19,debit
t0003937,a000232,m013,2024-12-24 18:03:04,18.51,debit
t0003938,a000950,m075,2024-12-10 18:34:21,161.2,debit
t0003939,a000358,m022,2024-10-20 05:24:27,74.01,debit
t0003940,a001112,m080,2024-10-08 12:24:51,21.36,debit
t0003941,a000339,m057,2024-11-24 01:52:06,23.64,debit
t0003942,a001028,m042,2024-12-29 02:30:17,5.83,debit
t0003943,a000913,m100,2024-08-25 16:41:25,47.49,debit
t0003944,a000863,m011,2024-07-08 02:53:46,15.27,debit
t0003945,a000372,m065,2024-10-07 00:19:02,80.02,debit
t0003946,a000584,m079,2024-12-28 01:42:20,14.71,debit
t0003947,a001216,m056,2024-07-12 04:18:07,49.34,debit
t0003948,a000705,m028,2024-12-10 13:20:09,28.46,debit
t0003949,a000184,m019,2024-10-18 23:09:21,28.95,debit
t0003950,a000536,m062,2024-09-09 04:07:42,39.7,debit
t0003951,a001160,m039,2024-11-22 23:50:49,122.72,debit
t0003952,a000225,m030,2024-10-16 16:21:54,20.77,debit
t0003953,a000752,m060,2024-10-11 07:09:29,9.04,credit
t0003954,a001231,m001,2024-08-10 17:02:31,14.61,debit
t0003955,a000859,m025,2024-10-04 14:09:44,16.84,debit
t0003956,a001003,m006,2024-10-21 11:02:20,40.35,debit
t0003957,a000376,m033,2024-11-04 07:36:20,15.6,debit
t0003958,a001278,m024,2024-12-12 12:45:24,288.37,debit
t0003959,a000309,m075,2024-09-07 12:12:05,29.05,debit
t0003960,a000865,m008,2024-07-10 11:36:42,12.01,debit
t0003961,a001307,m080,2024-11-10 18:19:09,29.23,credit
t0003962,a000836,m031,2024-09-22 05:01:38,8.13,debit
t0003963,a000389,m099,2024-09-06 03:32:36,83.61,debit
t0003964,a001362,m044,2024-11-30 05:00:56,42.33,debit
t0003965,a001087,m025,2024-09-20 18:09:49,60.89,debit
t0003966,a001231,m074,2024-12-26 22:13:06,84.76,debit
t0003967,a001097,m030,2024-10-31 10:22:14,25.59,debit
t0003968,a000648,m094,2024-11-08 02:20:00,10.03,debit
t0003969,a000810,m016,2024-09-21 13:57:05,83.86,credit
t0003970,a000768,m055,2024-09-15 13:38:20,69.02,credit
t0003971,a000853,m037,2024-08-19 12:31:05,2.53,debit
t0003972,a000892,m098,2024-12-05 00:15:06,34.11,debit
t0003973,a000848,m066,2024-07-10 06:37:46,39.47,debit
t0003974,a001059,m026,2024-09-12 20:23:26,10.4,debit
t0003975,a000056,m015,2024-12-25 06:25:26,89.68,debit
t0003976,a001129,m081,2024-10-12 04:37:38,106.64,debit
t0003977,a000580,m065,2024-09-05 15:26:43,17.16,debit
t0003978,a000265,m062,2024-08-31 18:26:20,37.78,debit
t0003979,a000307,m010,2024-11-19 11:47:29,25.7,debit
t0003980,a000775,m019,2024-11-09 09:37:00,12.62,debit
t0003981,a000229,m095,2024-10-25 04:53:25,10.8,debit
t0003982,a000084,m004,2024-09-16 02:00:51,34.11,debit
t0003983,a000670,m093,2024-11-06 13:16:41,11.0,debit
t0003984,a001026,m055,2024-10-28 05:26:38,19.43,credit
t0003985,a000238,m041,2024-11-03 12:42:53,11.75,debit
t0003986,a000841,m010,2024-10-23 02:28:21,78.08,debit
t0003987,a000615,m040,2024-10-03 11:29:35,143.63,debit
t0003988,a000635,m100,2024-12-15 14:13:15,51.11,debit
t0003989,a000353,m015,2024-12-24 06:15:12,23.86,debit
t0003990,a001218,m033,2024-09-27 15:14:54,40.88,debit
t0003991,a000439,m075,2024-09-01 23:18:13,18.62,debit
t0003992,a000973,m087,2024-09-21 07:36:29,38.83,debit
t0003993,a000056,m073,2024-07-30 13:07:00,96.24,credit
t0003994,a000601,m089,2024-10-05 06:43:48,45.12,debit
t0003995,a000155,m066,2024-08-24 23:13:21,33.32,debit
t0003996,a000620,m007,2024-08-21 10:42:00,12.67,debit
t0003997,a001453,m079,2024-07-29 18:47:15,17.96,debit
t0003998,a000864,m098,2024-10-19 10:41:20,9.47,debit
t0003999,a000876,m061,2024-10-18 16:06:51,5.64,debit
t0004000,a000018,m064,2024-12-22 02:23:16,15.91,debit
t0004001,a000748,m095,2024-08-09 05:47:26,21.84,debit
t0004002,a000681,m030,2024-08-17 13:32:52,40.33,credit
t0004003,a000387,m055,2024-12-02 16:34:36,54.82,debit
t0004004,a000232,m008,2024-09-23 02:44:45,61.91,debit
t0004005,a000578,m093,2024-09-05 01:11:18,62.69,credit
t0004006,a000838,m060,2024-12-10 04:02:22,4.64,debit
t0004007,a000050,m048,2024-10-11 04:15:28,3.04,debit
t0004008,a001211,m004,2024-07-06 03:33:25,33.67,debit
t0004009,a001175,m097,2024-10-08 05:06:15,30.41,debit
t0004010,a000422,m006,2024-08-27 02:55:21,12.34,credit
t0004011,a000198,m044,2024-10-06 21:13:51,41.09,debit
t0004012,a000777,m050,2024-09-24 10:22:44,23.43,debit
t0004013,a000914,m056,2024-10-10 23:04:52,152.04,debit
t0004014,a000365,m024,2024-11-01 22:11:04,13.13,debit
t0004015,a000246,m053,2024-10-07 21:30:10,19.39,debit
t0004016,a001106,m079,2024-10-08 11:32:33,9.86,debit
t0004017,a000898,m013,2024-10-05 19:35:03,114.28,debit
t0004018,a000693,m002,2024-11-14 20:44:59,25.54,debit
t0004019,a000847,m067,2024-12-11 15:17:36,4.63,debit
t0004020,a000991,m066,2024-10-05 07:01:52,31.13,debit
t0004021,a000934,m014,2024-09-25 13:28:07,156.92,credit
t0004022,a000776,m043,2024-10-18 10:04:14,25.91,debit
t0004023,a000657,m095,2024-11-08 23:10:06,30.14,debit
t0004024,a001334,m078,2024-11-29 01:12:34,59.85,debit
t0004025,a000171,m022,2024-08-27 23:05:10,109.98,debit
t0004026,a001244,m011,2024-12-29 05:53:17,169.81,debit
t0004027,a000575,m060,2024-12-17 23:35:19,36.85,debit
t0004028,a001083,m064,2024-08-06 17:06:09,39.86,debit
t0004029,a001389,m084,2024-09-14 03:38:21,529.78,debit
t0004030,a000871,m100,2024-10-08 15:57:01,13.71,credit
t0004031,a001371,m005,2024-12-11 12:56:38,46.68,debit
t0004032,a001047,m093,2024-08-23 00:02:58,16.4,debit
t0004033,a000346,m009,2024-09-24 03:43:38,33.2,debit
t0004034,a001126,m088,2024-09-11 02:24:37,11.77,debit
t0004035,a001116,m069,2024-09-02 07:12:33,12.64,debit
t0004036,a000531,m089,2024-07-20 23:03:43,19.68,debit
t0004037,a001378,m035,2024-11-15 09:14:23,1.36,debit
t0004038,a001393,m079,2024-10-17 02:00:01,12.49,debit
t0004039,a001084,m088,2024-09-20 06:34:25,15.86,debit
t0004040,a000910,m056,2024-08-27 02:55:38,13.62,debit
t0004041,a000795,m091,2024-12-04 16:10:00,5.34,debit
t0004042,a000706,m031,2024-10-21 09:19:08,22.06,debit
t0004043,a001062,m014,2024-12-15 11:44:54,10.81,debit
t0004044,a001166,m077,2024-10-23 07:51:49,13.07,debit
t0004045,a000466,m074,2024-09-24 19:10:27,1.51,debit
t0004046,a001100,m089,2024-11-30 14:54:01,12.99,debit
t0004047,a000982,m068,2024-11-10 21:00:18,82.39,debit
t0004048,a000037,m031,2024-09-01 20:06:00,5.94,debit
t0004049,a000740,m085,2024-09-27 01:05:34,27.99,debit
t0004050,a000912,m034,2024-10-01 01:08:55,37.67,debit
t0004051,a001003,m065,2024-08-21 02:33:46,34.78,credit
t0004052,a000115,m099,2024-09-24 21:35:28,68.65,debit
t0004053,a001170,m092,2024-12-08 13:51:29,40.27,debit
t0004054,a001446,m043,2024-11-16 23:37:27,155.3,debit
t0004055,a000246,m027,2024-10-26 23:56:31,47.78,debit
t0004056,a000989,m075,2024-09-04 15:40:19,5.7,debit
t0004057,a000355,m048,2024-10-17 21:19:54,153.38,debit
t0004058,a000358,m076,2024-11-25 19:42:17,26.87,debit
t0004059,a000971,m011,2024-12-02 06:40:45,321.85,debit
t0004060,a001003,m003,2024-09-28 03:09:59,71.5,debit
t0004061,a000444,m046,2024-12-13 01:46:42,7.43,credit
t0004062,a000783,m066,2024-07-06 17:13:32,196.19,debit
t0004063,a000895,m092,2024-11-12 11:39:00,42.42,debit
t0004064,a001120,m047,2024-08-21 07:48:44,53.69,debit
t0004065,a001145,m034,2024-08-29 15:23:38,25.38,credit
t0004066,a000238,m087,2024-11-06 10:17:20,223.0,debit
t0004067,a001245,m044,2024-08-15 00:51:38,90.57,credit
t0004068,a001166,m039,2024-10-11 10:00:13,18.16,debit
t0004069,a000233,m026,2024-09-25 07:45:58,40.68,debit
t0004070,a000407,m096,2024-08-15 19:51:49,52.36,debit
t0004071,a000029,m004,2024-11-18 10:39:47,8.13,debit
t0004072,a001048,m097,2024-10-12 11:01:15,27.49,debit
t0004073,a001212,m026,2024-09-12 12:49:56,6.47,credit
t0004074,a000499,m036,2024-08-15 21:42:52,10.9,debit
t0004075,a000075,m023,2024-10-01 21:43:04,19.12,debit
t0004076,a001093,m047,2024-12-14 22:28:42,24.24,credit
t0004077,a000753,m005,2024-09-28 11:42:51,19.35,debit
t0004078,a001346,m059,2024-09-15 04:34:47,85.84,debit
t0004079,a000018,m081,2024-07-09 11:53:15,35.72,debit
t0004080,a000460,m073,2024-11-24 13:57:25,19.13,debit
t0004081,a000019,m044,2024-10-20 10:57:31,29.88,debit
t0004082,a000174,m054,2024-12-11 12:45:41,56.98,debit
t0004083,a000827,m096,2024-07-22 11:16:45,62.54,debit
t0004084,a000087,m067,2024-11-17 08:29:21,52.28,debit
t0004085,a000181,m052,2024-11-02 19:50:24,70.78,debit
t0004086,a000814,m043,2024-09-04 12:34:36,16.44,debit
t0004087,a000235,m043,2024-09-29 20:06:49,40.61,debit
t0004088,a000519,m032,2024-10-01 14:14:41,57.63,debit
t0004089,a000533,m094,2024-12-17 03:29:13,115.79,debit
t0004090,a001217,m009,2024-07-14 15:24:02,17.24,debit
t0004091,a000242,m007,2024-10-08 23:26:46,48.11,credit
t0004092,a000924,m008,2024-11-15 09:37:13,62.9,debit
t0004093,a001052,m034,2024-09-27 01:09:14,31.08,debit
t0004094,a000644,m095,2024-12-21 23:29:10,34.7,debit
t0004095,a001153,m083,2024-10-14 03:33:13,13.11,credit
t0004096,a001035,m042,2024-10-11 17:01:05,60.53,debit
t0004097,a000420,m075,2024-09-18 13:25:06,8.36,debit
t0004098,a000646,m082,2024-10-04 11:36:16,27.22,debit
t0004099,a000490,m011,2024-11-07 20:14:59,17.12,debit
t0004100,a000169,m061,2024-09-02 11:30:00,6.08,debit
t0004101,a000428,m032,2024-09-01 14:20:05,46.59,debit
t0004102,a000431,m100,2024-11-09 22:24:42,25.66,debit
t0004103,a000792,m059,2024-11-09 13:20:41,11.32,debit
t0004104,a001137,m058,2024-07-31 12:46:03,4.41,credit
t0004105,a001171,m091,2024-11-30 06:30:32,29.73,debit
t0004106,a000726,m064,2024-08-08 12:35:21,7.01,debit
t0004107,a000367,m035,2024-07-16 01:40:08,19.15,debit
t0004108,a001393,m064,2024-10-28 06:20:23,10.52,debit
t0004109,a000469,m091,2024-08-09 06:54:12,53.15,debit
t0004110,a000158,m053,2024-08-19 12:09:10,45.37,debit
t0004111,a001227,m086,2024-09-08 11:48:21,12.94,credit
t0004112,a000956,m033,2024-11-28 22:02:27,142.86,debit
t0004113,a001455,m087,2024-11-16 09:28:25,16.42,debit
t0004114,a000453,m054,2024-12-02 10:42:39,161.46,debit
t0004115,a000225,m004,2024-07-22 20:54:23,72.85,debit
t0004116,a000501,m020,2024-08-06 02:57:29,10.5,debit
t0004117,a000235,m049,2024-08-06 11:24:22,115.86,debit
t0004118,a000292,m075,2024-07-24 06:29:53,57.73,debit
t0004119,a000084,m004,2024-10-13 22:43:24,53.97,debit
t0004120,a001100,m029,2024-07-14 14:32:15,76.73,debit
t0004121,a001205,m017,2024-11-24 09:21:56,101.32,debit
t0004122,a000748,m092,2024-11-17 12:23:27,23.11,debit
t0004123,a000062,m099,2024-08-08 04:36:26,52.62,debit
t0004124,a000251,m059,2024-09-05 11:36:39,9.09,debit
t0004125,a000817,m080,2024-11-26 11:12:07,27.97,debit
t0004126,a000969,m010,2024-10-18 18:29:21,44.79,debit
t0004127,a000035,m005,2024-08-15 04:27:12,137.21,credit
t0004128,a000570,m051,2024-10-29 02:01:49,240.4,credit
t0004129,a000767,m036,2024-08-15 18:58:28,37.96,credit
t0004130,a000636,m095,2024-09-14 15:44:55,100.0,debit
t0004131,a000144,m007,2024-10-22 17:05:11,137.3,debit
t0004132,a001156,m033,2024-07-20 20:29:28,156.5,credit
t0004133,a000972,m100,2024-08-03 22:16:04,34.2,credit
t0004134,a000616,m043,2024-11-04 01:25:07,56.91,debit
t0004135,a000707,m054,2024-07-29 21:16:53,6.44,debit
t0004136,a000032,m042,2024-10-21 13:11:11,73.03,debit
t0004137,a000971,m035,2024-09-03 07:23:23,126.7,credit
t0004138,a000077,m077,2024-10-14 09:23:01,18.72,credit
t0004139,a001443,m097,2024-09-02 18:02:03,166.39,debit
t0004140,a000301,m010,2024-12-30 12:29:32,27.36,debit
t0004141,a000386,m018,2024-12-21 10:21:04,25.01,debit
t0004142,a001438,m065,2024-12-03 11:36:31,81.34,debit
t0004143,a000783,m026,2024-10-21 18:53:30,32.26,debit
t0004144,a001152,m066,2024-07-05 10:28:15,59.27,debit
t0004145,a001034,m008,2024-07-17 03:15:51,63.02,debit
t0004146,a001178,m042,2024-12-10 00:24:50,6.49,debit
t0004147,a000049,m070,2024-07-05 18:12:36,33.83,debit
t0004148,a000948,m043,2024-11-09 18:40:53,16.83,debit
t0004149,a000779,m045,2024-08-28 13:14:48,19.65,debit
t0004150,a000804,m061,2024-11-25 04:22:14,44.49,debit
t0004151,a001308,m100,2024-11-23 18:27:12,153.33,debit
t0004152,a000212,m037,2024-09-22 13:48:45,22.65,debit
t0004153,a001214,m042,2024-08-26 09:45:13,7.31,debit
t0004154,a001213,m035,2024-09-07 05:57:11,3.52,debit
t0004155,a001168,m007,2024-09-09 10:49:40,102.91,debit
t0004156,a001446,m035,2024-09-16 06:03:12,31.79,debit
t0004157,a000097,m009,2024-07-08 20:59:45,119.01,debit
t0004158,a000078,m058,2024-10-27 19:49:10,59.3,credit
t0004159,a001250,m093,2024-09-15 19:55:02,204.24,debit
t0004160,a001250,m003,2024-12-03 09:20:47,42.21,debit
t0004161,a000512,m084,2024-11-30 22:05:20,10.58,debit
t0004162,a000277,m041,2024-09-01 13:15:09,60.81,debit
t0004163,a000015,m100,2024-10-30 07:54:12,59.58,credit
t0004164,a001426,m092,2024-10-13 20:41:53,270.88,credit
t0004165,a000093,m022,2024-09-23 03:07:18,44.23,debit
t0004166,a000528,m073,2024-12-21 16:23:11,4.74,debit
t0004167,a000381,m099,2024-12-03 03:20:18,27.61,debit
t0004168,a001429,m050,2024-08-22 06:54:32,7.82,debit
t0004169,a001338,m024,2024-11-25 14:03:00,7.26,credit
t0004170,a000428,m097,2024-09-23 21:38:49,15.76,debit
t0004171,a000377,m016,2024-12-27 18:50:11,39.81,debit
t0004172,a000882,m020,2024-08-09 08:00:51,233.45,debit
t0004173,a000971,m028,2024-07-07 05:03:56,20.35,debit
t0004174,a000145,m029,2024-09-27 05:46:14,54.74,debit
t0004175,a001069,m004,2024-12-16 19:34:15,107.38,debit
t0004176,a001262,m040,2024-12-22 00:48:47,77.13,debit
t0004177,a001095,m079,2024-08-19 20:39:02,8.28,debit
t0004178,a001444,m052,2024-10-11 21:13:49,704.75,debit
t0004179,a000131,m090,2024-12-07 04:00:28,14.39,debit
t0004180,a000081,m049,2024-12-30 23:26:58,24.45,credit
t0004181,a001419,m079,2024-07-23 12:58:03,21.82,debit
t0004182,a001343,m012,2024-10-03 09:34:20,75.78,debit
t0004183,a001403,m015,2024-10-26 15:24:07,12.34,debit
t0004184,a000119,m040,2024-11-16 21:30:15,54.38,debit
t0004185,a000903,m099,2024-07-16 18:07:57,9.97,credit
t0004186,a001320,m084,2024-11-08 17:20:23,59.18,debit
t0004187,a001157,m074,2024-09-25 00:24:41,20.84,debit
t0004188,a001464,m074,2024-12-06 19:46:49,38.1,credit
t0004189,a000378,m016,2024-09-26 21:38:37,92.04,debit
t0004190,a000639,m017,2024-12-14 08:25:08,53.87,debit
t0004191,a000867,m022,2024-12-31 12:35:24,51.36,debit
t0004192,a000627,m011,2024-12-30 06:52:09,91.35,credit
t0004193,a000084,m029,2024-10-08 20:15:57,48.1,debit
t0004194,a000293,m081,2024-07-13 15:29:54,33.18,debit
t0004195,a000321,m090,2024-07-26 16:06:26,36.35,debit
t0004196,a001121,m038,2024-10-04 04:30:39,94.9,debit
t0004197,a001465,m005,2024-09-11 16:43:34,26.26,debit
t0004198,a000774,m078,2024-07-12 23:03:00,37.19,debit
t0004199,a000231,m067,2024-10-18 18:31:08,23.68,debit
t0004200,a001285,m085,2024-07-17 00:57:07,37.17,debit
t0004201,a000469,m090,2024-10-25 23:54:07,32.66,credit
t0004202,a001242,m092,2024-09-06 01:17:46,72.57,credit
t0004203,a000199,m081,2024-11-29 22:04:28,23.32,debit
t0004204,a000448,m004,2024-07-18 06:21:23,14.18,debit
t0004205,a000276,m035,2024-09-19 02:58:11,29.56,debit
t0004206,a001041,m097,2024-07-05 19:11:11,178.49,debit
t0004207,a000020,m068,2024-11-18 12:12:04,10.39,debit
t0004208,a001117,m083,2024-09-19 18:40:27,37.72,debit
t0004209,a000150,m039,2024-08-10 03:55:00,7.87,debit
t0004210,a001439,m098,2024-12-16 02:18:39,6.99,debit
t0004211,a001113,m056,2024-11-14 12:52:28,65.36,credit
t0004212,a001324,m008,2024-11-25 08:15:11,52.22,debit
t0004213,a000910,m041,2024-12-10 09:35:00,46.4,debit
t0004214,a001083,m082,2024-12-31 21:55:11,86.89,debit
t0004215,a000973,m020,2024-07-19 05:23:20,26.04,debit
t0004216,a001101,m029,2024-11-19 22:06:05,105.0,debit
t0004217,a000521,m088,2024-12-11 16:54:10,79.32,debit
t0004218,a000036,m010,2024-09-09 00:14:16,148.61,debit
t0004219,a000314,m030,2024-10-06 22:49:12,137.49,debit
t0004220,a000861,m077,2024-07-16 18:25:58,12.32,debit
t0004221,a000381,m080,2024-07-22 01:10:01,59.03,debit
t0004222,a000031,m041,2024-09-29 17:31:48,89.06,debit
t0004223,a001029,m048,2024-09-28 04:11:13,37.48,debit
t0004224,a000475,m031,2024-08-20 11:53:29,169.5,debit
t0004225,a001122,m066,2024-07-28 19:14:48,22.36,debit
t0004226,a000440,m010,2024-07-21 21:21:35,114.22,credit
t0004227,a000597,m078,2024-09-06 02:58:46,21.91,credit
t0004228,a000347,m037,2024-11-25 11:52:58,20.32,debit
t0004229,a001372,m047,2024-10-27 17:18:19,79.31,debit
t0004230,a000119,m006,2024-11-04 00:21:50,54.43,debit
t0004231,a000641,m055,2024-11-16 06:10:07,28.03,credit
t0004232,a000510,m008,2024-07-31 03:37:42,10.42,debit
t0004233,a000346,m020,2024-12-20 03:35:07,12.65,debit
t0004234,a000628,m040,2024-09-24 01:56:52,47.2,debit
t0004235,a000937,m012,2024-10-19 17:51:18,11.3,debit
t0004236,a000720,m012,2024-08-18 11:53:44,41.39,credit
t0004237,a001010,m068,2024-08-30 03:02:03,11.46,debit
t0004238,a001072,m054,2024-12-14 03:19:53,92.94,debit
t0004239,a000107,m029,2024-10-03 22:35:42,51.42,debit
t0004240,a001369,m011,2024-08-09 13:45:24,34.39,debit
t0004241,a000690,m084,2024-08-16 07:46:43,19.69,debit
t0004242,a000071,m047,2024-09-01 16:07:42,18.72,debit
t0004243,a000490,m073,2024-08-30 06:13:47,2.73,debit
t0004244,a000721,m040,2024-11-15 08:21:32,25.16,credit
t0004245,a000724,m072,2024-11-10 11:21:31,83.78,debit
t0004246,a000391,m059,2024-11-19 15:35:39,26.87,debit
t0004247,a001349,m081,2024-12-20 08:52:08,4.28,credit
